"id_estudiante","beca","ingreso_familiar","escolaridad_madre","escolaridad_padre","num_hermanos","rural","indigena","distancia_escuela","mujer","edad","calificacion_previa","asistencia_previa","calificacion","asistencia","desercion"
1372,0,9623.94,3,6,5,0,0,0.84,0,15,86.5,98,95.1,97.9,0
1373,0,11605.84,3,6,2,1,0,0.19,1,18,98,98,86.7,95.1,0
1374,0,21238.47,6,12,4,1,0,1.34,0,14,98,98,100,96.2,0
1375,0,20532.03,9,9,3,0,0,0.39,1,13,98,98,100,100,0
1376,0,9439.74,9,9,1,0,0,0.08,0,13,98,98,100,98.5,0
1377,0,5180.42,3,0,5,1,0,2.72,0,16,72.9,92.5,77.4,87.1,0
1378,1,3141.32,9,3,1,0,1,0.4,1,13,73.6,98,73.9,100,0
1379,0,7402.9,3,12,6,0,1,0.51,0,14,98,98,91.2,91,0
1380,0,18460.66,12,9,2,0,0,0.83,1,15,98,98,96.9,100,0
1381,0,4674.74,6,3,1,0,0,0.31,1,15,83.3,98,87.9,100,0
1382,0,6126.87,9,9,3,0,0,0.65,1,14,98,98,100,100,0
1383,0,7200.28,6,9,2,0,0,0.05,1,15,88.6,98,83.9,100,0
1384,0,11402.94,12,6,3,1,0,0.76,0,12,98,98,100,96.2,0
1385,1,2466.18,9,3,4,1,0,1.65,1,17,67.4,80.7,72.7,95.8,0
1386,0,12668.87,9,16,5,0,0,0.14,1,13,98,98,100,92.9,0
1387,0,6711.97,12,6,3,0,0,0.93,0,15,91.7,98,90.6,95.1,0
1388,0,9630,12,12,3,1,0,1.23,1,13,98,98,99.9,91.6,0
1389,0,7651.1,9,9,1,1,0,1.12,1,13,98,98,94.1,100,0
1390,1,2162.58,9,9,2,0,0,0.25,0,17,75.2,95.6,91.7,100,0
1391,0,4506.86,12,3,2,0,1,0.42,0,14,98,98,90.2,100,0
1392,0,8090.87,3,6,0,1,0,4.57,1,16,76.9,98,78.9,100,0
1393,0,14190.3,6,12,4,0,0,0.23,0,15,98,98,96.3,100,0
1394,0,15194.2,3,0,1,1,0,12.51,1,15,96.6,98,72.4,92.8,0
1395,0,3569.68,3,12,0,0,0,0.78,0,13,76.8,98,75.8,99.6,0
1396,0,6007.26,3,3,2,0,0,0.98,0,17,58.9,90.3,45.3,95.6,0
1397,0,4469.72,12,3,0,0,0,0.36,0,12,98,98,97.7,100,0
1398,0,4723.16,12,9,2,0,0,0.32,0,16,98,98,100,100,0
1399,0,4717.02,6,9,3,0,0,1.83,1,12,86.6,98,96,95,0
1400,1,3718.55,6,6,0,1,0,3.84,0,14,69.3,91.6,78,98,0
1401,0,4395.58,12,6,2,0,0,0.59,0,16,83,98,92.4,100,0
1402,0,17736.09,16,9,2,1,0,0.71,0,13,98,98,100,100,0
1403,0,20724.38,9,6,1,1,0,0.96,0,17,98,98,100,95.9,0
1404,0,24336.51,3,9,3,0,0,3.45,0,14,98,98,100,100,0
1405,0,21209.21,9,9,1,1,0,4.54,0,14,98,98,92.4,99.5,0
1406,0,8279.68,3,9,3,1,0,2.83,0,15,94.8,98,91.7,93.9,0
1407,0,14314.21,12,3,4,0,0,0.03,0,14,98,98,100,98.9,0
1408,0,7531.41,0,6,2,0,0,0.17,1,15,75.5,98,76.7,100,0
1409,0,7379.87,6,3,3,1,0,2.51,1,14,72.6,98,77.6,100,0
1410,0,3292.39,6,12,3,1,0,0.85,0,14,91.8,98,99.3,94.5,0
1411,0,20168.9,16,16,1,0,1,0.02,0,15,98,98,100,100,0
1412,0,5610.57,3,6,4,1,0,10.56,0,13,67.5,88.8,75.6,91.1,0
1413,1,3879.52,6,9,3,0,1,1.35,0,13,93.9,98,87.7,100,0
1414,0,6354.1,12,6,0,1,0,0.34,1,13,87.6,98,80.7,98.7,0
1415,0,10038.15,0,0,3,1,0,1.49,1,18,81.3,98,82.7,100,0
1416,1,2964.4,3,3,2,0,0,1.02,1,14,71.5,98,86.4,100,0
1417,0,28068.26,12,6,2,0,0,0.2,0,15,98,98,100,97.1,0
1418,0,112557.31,12,6,1,0,0,0.89,0,18,98,98,89,100,0
1419,0,25452.01,3,16,2,0,1,0.84,0,12,98,98,100,100,0
1420,0,24893.12,0,9,3,1,1,0.17,1,16,98,98,93.7,86.8,0
1421,0,8238.49,3,3,2,0,0,0.84,1,15,70.7,98,79.2,100,0
1422,0,21540.11,9,6,2,0,0,0.35,1,14,98,98,96.9,100,0
1423,0,5106.74,0,16,3,0,0,1.28,1,14,89.3,98,92.6,100,0
1424,0,15683.06,0,0,3,0,0,0.19,1,14,89.9,98,82.2,90.3,0
1425,0,11006.81,9,12,2,0,0,1.64,0,13,98,98,100,98.4,0
1426,0,3073.8,3,0,1,0,0,1.99,1,16,73.1,98,83.1,100,0
1427,0,19792.08,6,12,5,1,0,0.17,0,12,98,98,100,100,0
1428,1,4211.57,6,9,2,0,0,0.1,1,15,79.9,98,86.1,100,0
1429,0,5676.6,12,12,3,0,0,0.55,0,16,98,98,89.3,94.6,0
1430,0,15926.33,9,6,3,0,0,0.42,0,15,98,98,100,100,0
1431,0,17344.09,12,9,5,0,0,0.98,1,13,98,98,98.9,98.3,0
1432,0,4064.63,12,9,2,1,0,1.2,0,15,95.1,98,91.9,97.1,0
1433,0,13224.24,6,3,3,1,0,3.8,0,15,96.4,98,98.6,100,0
1434,0,7450.11,6,12,5,1,0,2.54,0,15,98,98,99.3,100,0
1435,0,4433.7,9,0,3,0,0,0.35,1,14,74.4,98,74.4,87,0
1436,1,882.54,9,0,5,0,0,0.31,0,12,56.1,92.6,64.7,99.5,0
1437,0,7488.21,12,3,3,0,0,0.42,1,16,98,98,100,100,0
1438,0,4064.24,6,12,5,0,0,0.77,0,15,90.8,98,92.8,96.8,0
1439,0,8180.69,0,6,1,0,0,1.29,1,14,89.8,98,85.4,95.9,0
1440,0,9723.7,3,12,4,0,0,0.18,0,14,98,98,97.5,100,0
1441,0,14822.39,3,3,3,0,0,0.1,0,13,98,98,89.6,98.8,0
1442,0,9587.13,0,9,2,0,0,1.98,1,14,94.8,98,100,92,0
1443,0,4803.67,3,6,5,0,0,0.24,1,15,88.7,98,86.2,95.6,0
1444,0,9911.79,6,3,3,0,0,0.98,1,17,91.8,98,88.8,100,0
1445,0,5810.84,6,3,1,1,0,0.25,0,16,66.2,91.8,59.4,92.7,0
1446,0,6949.19,0,9,1,0,1,1.03,1,17,86,98,84.7,95.7,0
1447,0,9010.84,16,3,1,1,0,3.05,0,15,98,98,100,92,0
1448,0,9853.51,9,9,0,0,0,0.21,1,16,98,98,98.4,100,0
1449,0,23015.05,0,3,1,0,0,0.8,0,14,98,98,98.4,94.4,0
1450,1,3817.77,16,9,4,0,0,0.63,0,17,98,98,100,100,0
1451,0,23612.24,6,9,2,0,0,0.24,1,14,98,98,84.4,98.8,0
1452,0,35198.03,9,3,1,0,0,1.38,0,14,98,98,100,100,0
1453,0,4614.01,9,12,3,1,0,3.31,1,15,87.9,98,82.3,97.4,0
1454,0,5476.6,9,3,3,0,0,0.05,0,14,87.8,98,79.5,92.2,0
1455,1,4065.16,12,3,1,1,0,1.56,0,15,91.1,98,100,99.8,0
1456,0,13944.81,0,3,6,1,0,10.25,1,13,98,98,94.5,100,0
1457,1,2710.9,3,6,2,0,0,2.06,1,13,65.4,98,62.2,100,0
1458,0,19660.07,12,3,4,0,0,0.49,0,15,98,98,100,100,0
1459,1,4441.15,3,6,3,1,0,0.44,0,12,68.9,87,78.5,90.1,0
1460,0,4069.64,6,16,1,1,0,1.3,0,15,79.8,91.4,82.9,97.3,0
1461,0,12581.76,6,12,1,1,1,2.29,0,14,98,98,90.5,100,0
1462,0,5442.98,12,0,3,0,0,0.01,1,13,87,98,88.1,98.9,0
1463,0,10226.43,6,9,2,0,0,0.3,1,13,98,98,94.3,99.1,0
1464,0,32666.79,9,3,3,0,0,1.92,0,14,98,98,100,100,0
1465,0,9291.72,3,9,2,0,0,0.47,0,13,97.6,98,100,100,0
1466,0,30729.7,6,9,3,1,1,1.04,1,15,98,98,100,100,0
1467,0,10141.7,12,12,1,1,0,2.35,1,16,98,98,96.7,100,0
1468,0,23531.05,9,9,3,1,0,3.92,1,17,98,98,100,91.5,0
1469,0,15468.48,6,0,1,0,1,0.44,0,12,98,98,100,94.4,0
1470,0,11109.46,12,3,1,0,0,0.21,0,15,98,98,97.9,100,0
1471,1,3111.32,12,12,4,0,0,1.67,0,17,98,98,89.4,100,0
1472,1,3556.62,3,9,3,0,0,0.02,1,16,64.3,95.3,65.3,100,0
1473,1,752.96,0,9,0,0,0,0.55,1,12,81.4,90.5,89.2,96.6,0
1474,0,9126.97,6,6,3,0,0,0.38,0,17,98,98,100,98.3,0
1475,0,6429.67,3,9,3,0,0,0.83,0,18,96.6,98,85.3,99.8,0
1476,0,11316.12,0,3,2,0,0,0.3,0,15,94.3,98,98.1,94.7,0
1477,0,7613.2,6,9,2,0,0,0.12,0,16,97.9,98,96.1,92.2,0
1478,0,13960.07,3,3,4,0,1,0.5,1,14,97.5,98,99.3,91.8,0
1479,0,9143.43,6,3,3,0,0,0.01,1,14,96.5,98,100,98.8,0
1480,0,4144.29,9,9,1,1,0,0.6,1,13,84.4,98,99,99.6,0
1481,0,35111.89,6,12,4,1,0,11.89,1,14,98,98,99.6,100,0
1482,1,3078.45,9,9,6,0,0,0.39,0,15,90.5,98,83.9,100,0
1483,0,10959.06,0,9,3,1,0,14.09,0,13,93.2,98,92.3,100,0
1484,0,3417.16,9,12,4,0,0,0.95,1,16,86.4,98,97.5,100,0
1485,0,8189.05,0,0,2,0,1,0.72,1,12,90.6,98,78.4,100,0
1486,0,7502.48,16,9,1,1,0,2.04,0,16,98,98,100,100,0
1487,0,5431.36,0,3,4,0,0,0.8,0,12,75.6,94.7,83.4,100,0
1488,0,19852.35,6,0,3,0,1,0.93,1,15,98,98,93.2,100,0
1489,0,4544.14,3,0,3,1,0,5.65,0,14,67,82.3,72.8,74.3,0
1490,0,8165.49,0,16,3,1,0,8.37,0,16,98,98,100,100,0
1491,0,4900.68,6,3,2,0,0,0.88,1,13,84.3,98,89.7,100,0
1492,0,5412.39,12,6,3,0,0,0.32,0,14,80.9,98,79.3,96.9,0
1493,0,7564.47,6,6,3,0,1,0.64,0,13,91.1,98,89.9,97,0
1494,0,6886.87,6,3,2,0,0,2.98,1,14,81.3,98,76.6,93.9,0
1495,0,92943.68,3,12,2,0,0,0.06,0,17,98,98,97.9,97,0
1496,1,3680.28,16,0,5,0,0,1.52,1,16,87.8,98,96.3,100,0
1497,0,20716.06,12,6,1,1,0,3.48,0,12,98,98,97.9,100,0
1498,0,10460.82,3,9,3,0,0,0.13,0,16,98,98,92.2,100,0
1499,0,5314.19,9,3,2,0,0,2.12,1,14,93.9,98,90.9,100,0
1500,0,10168.9,3,6,1,1,0,3.5,1,16,85.6,98,86.6,100,0
1501,0,7046.61,0,6,2,1,0,7.58,0,13,90.4,98,92.1,92.8,0
1502,0,4738.65,9,3,0,0,1,2.87,0,16,79,98,86.4,100,0
1503,0,12160.41,9,6,4,0,1,1.33,1,16,98,98,82.1,97.9,0
1504,0,21981.3,3,9,2,1,0,2.6,1,15,98,98,100,97,0
1505,1,2985.07,9,16,5,0,0,0.08,1,16,98,98,100,100,0
1506,1,1723.69,3,6,1,1,0,6.36,1,16,69.5,85.9,87.4,93.2,0
1507,1,4398.02,6,9,0,0,0,0.13,1,18,83.7,98,92.6,100,0
1508,0,25378.84,9,9,1,0,1,0.11,1,15,98,98,99.4,100,0
1509,0,6563.84,12,0,1,1,0,8.3,1,16,77.8,98,74.5,87.9,0
1510,0,12950.64,6,6,4,0,0,1.02,1,16,98,98,94.3,100,0
1511,0,18344,3,3,5,0,0,1.11,1,15,98,98,94.9,89.9,0
1512,0,32800.05,12,6,3,0,1,1.07,1,18,98,98,100,96.7,0
1513,0,18345.2,6,0,4,0,0,1.74,1,16,98,98,98.8,100,0
1514,0,8546.09,6,9,3,1,0,4.54,0,16,98,98,95.6,100,0
1515,0,6324.64,9,3,1,1,1,0.44,1,17,91.6,98,91.1,95.9,0
1516,1,1471.59,16,3,1,0,0,1.03,1,14,93.5,98,86.1,100,0
1517,0,6261,9,0,3,0,0,0.03,1,14,89.2,98,93.4,100,0
1518,0,12140.23,12,3,1,0,0,2.01,0,12,98,98,100,93.7,0
1519,1,3561.56,6,6,0,0,0,0.12,0,16,85.2,98,93.1,100,0
1520,0,20510.72,6,0,2,0,0,0.28,0,16,98,98,84,95.1,0
1521,0,13945.92,6,9,1,0,0,1.42,0,15,98,98,100,100,0
1522,0,5115.75,9,12,3,0,0,0.69,1,15,96.8,98,97.8,100,0
1523,0,8399.4,3,3,3,1,0,16.79,1,17,68.9,98,58.2,87.3,0
1524,0,10550.6,16,9,3,1,0,2.18,1,14,94.1,98,97.7,94.9,0
1525,0,6289.38,6,6,1,0,0,0.96,0,14,98,98,100,100,0
1526,0,12596.92,3,9,0,0,0,0.05,0,15,94.3,98,100,91.2,0
1527,0,5259.82,0,12,4,0,0,1.38,1,14,67.7,94.3,69.2,100,0
1528,0,8979.81,9,3,0,0,0,0.82,0,14,78.8,98,80.5,100,0
1529,0,33547.71,9,6,1,0,0,0.64,1,15,98,98,98.1,95.5,0
1530,0,4033.77,0,6,3,1,0,2.51,0,12,57.5,90.1,76.5,100,0
1531,0,4464.44,16,0,2,1,0,2.96,0,17,91.6,98,97.6,100,0
1532,0,20433.73,9,12,1,0,0,0.28,0,15,98,98,100,98.6,0
1533,0,8948.83,6,3,2,0,0,0.52,0,12,92.9,98,96.9,100,0
1534,0,16665.14,0,6,3,0,0,0.93,1,15,98,98,93.2,97.2,0
1535,0,8590.79,9,3,3,0,1,0.1,1,13,98,98,100,100,0
1536,0,5533.62,3,9,4,0,1,1.54,0,12,92.6,98,91.9,91.5,0
1537,0,16335.13,12,6,0,0,0,0.78,1,16,98,98,91.8,100,0
1538,0,7474.19,9,3,4,0,0,0.7,1,13,98,98,100,100,0
1539,1,1743.02,6,12,2,0,0,0.16,0,16,95,98,100,100,0
1540,0,24893.83,0,12,2,1,0,4.79,1,12,98,98,100,100,0
1541,1,1550.86,3,12,2,0,0,0.72,0,15,98,98,100,100,0
1542,0,6232.23,3,6,2,0,0,0.22,0,17,78.9,98,71.4,100,0
1543,1,2347,9,9,1,0,1,0.34,1,16,98,98,100,100,0
1544,0,9790.96,9,12,4,0,0,1.25,0,12,98,98,91.8,93.7,0
1545,0,7035.96,9,0,2,0,0,0.08,0,13,72.1,98,74.1,100,0
1546,0,16490.73,6,9,0,0,0,0.52,1,16,98,98,100,96.9,0
1547,1,1443.98,0,9,4,0,0,0.51,0,15,80.3,90.8,100,99.3,0
1548,0,13903.87,12,3,3,0,0,1.03,1,13,98,98,98.5,89.7,0
1549,0,22318.69,0,12,0,0,0,0.06,1,15,98,98,94.8,100,0
1550,0,10800.1,6,6,4,0,0,1.32,0,15,98,98,100,94.1,0
1551,0,18620.73,0,0,3,0,0,1.02,0,14,98,98,100,100,0
1552,0,12757.68,9,0,3,1,0,1.13,1,16,98,98,85.6,96.7,0
1553,0,4503.69,6,16,3,0,0,0.15,1,13,98,98,94.2,98.9,0
1554,1,2556.65,3,0,0,0,0,0.7,0,14,71.4,98,65.3,100,0
1555,1,3397.89,12,3,2,0,0,0.31,0,15,75.4,98,90.1,100,0
1556,0,3625.53,3,6,0,0,0,0.29,0,15,89.9,98,96.4,96.7,0
1557,0,5749.02,12,3,4,0,0,1.19,1,18,97.1,98,100,93.9,0
1558,0,8220.87,6,6,4,0,0,0.31,0,13,80.7,98,77.4,97,0
1559,0,4750.74,0,3,2,0,1,0.2,1,16,80.4,98,83,100,0
1560,0,17581.01,3,9,1,1,0,0.6,0,17,98,98,89.2,96.1,0
1561,0,24657.65,3,6,2,0,1,0.38,1,16,98,98,88.9,100,0
1562,0,6937.39,6,9,5,0,1,2.15,0,13,90.4,98,89.5,100,0
1563,0,5478.98,0,0,2,0,0,0,1,16,72.1,98,67.6,100,0
1564,0,5328.14,3,6,5,1,0,4.31,0,13,82.7,95.8,78.3,95.8,0
1565,0,5277.48,3,3,4,1,0,0.78,0,16,92.4,97.6,97.7,100,0
1566,1,3265.88,9,3,0,1,1,0.16,0,15,69,90.3,81.2,100,0
1567,0,3313.27,3,3,2,0,0,0.85,0,14,68.8,95.4,72.3,97.8,0
1568,0,2984.98,0,6,1,1,0,2.43,0,16,59.8,80.4,71.2,90.7,0
1569,0,3899.39,0,9,6,1,0,1.01,1,17,86.3,89.3,93.1,89.8,0
1570,0,14567.44,6,6,3,0,0,0.75,1,15,98,98,93.3,94.9,0
1571,0,33355.82,6,12,1,1,0,0.66,0,12,98,98,100,100,0
1572,0,8229.81,12,3,2,0,0,0.09,0,13,98,98,100,98.7,0
1573,0,7967.28,9,12,3,0,0,0.63,0,16,98,98,89.7,99.2,0
1574,0,6871.91,9,9,3,0,0,0.96,0,15,92.7,98,99.5,100,0
1575,1,3555.94,9,6,0,0,0,0.23,0,14,89.3,98,100,100,0
1576,1,2081.14,12,3,6,0,1,2.13,0,15,75.9,98,74.8,100,0
1577,0,4732.94,6,12,2,1,0,3.48,1,17,90.2,95.5,96.6,100,0
1578,0,34890.56,12,6,4,1,0,4.07,0,13,98,98,91,99.7,0
1579,0,2389.12,12,9,1,0,0,0.5,0,16,74.1,98,68.3,100,0
1580,0,13216.13,9,9,4,0,0,0.45,0,18,98,98,93.1,98.9,0
1581,0,6522.42,3,9,1,1,0,3.19,1,12,87,98,84.3,94.3,0
1582,1,2787.02,6,6,3,1,1,3.05,1,16,75.7,92.1,93.7,100,0
1583,0,52910.82,3,6,5,0,0,0.29,0,13,98,98,100,92.7,0
1584,0,21752.19,9,0,3,0,0,1.76,0,16,98,98,86.4,95.6,0
1585,0,27447.94,9,6,2,0,0,0.63,0,15,98,98,96.7,100,0
1586,0,12898.77,6,6,1,1,1,2.9,1,15,98,98,100,99.2,0
1587,1,1225.52,9,0,4,1,0,2.56,1,14,72,94.4,84.9,100,0
1588,0,7619.95,3,9,4,1,0,3.67,0,16,88.2,98,82.6,100,0
1589,0,24448.91,9,12,2,1,0,0.39,0,16,98,98,100,95.5,0
1590,0,8112.37,9,0,3,0,0,0.47,0,13,89.1,98,87.2,100,0
1591,0,5929.23,0,3,5,0,0,0.13,0,14,75.6,98,82.9,100,0
1592,0,11446.73,3,3,0,1,0,18.56,0,17,98,98,88.6,99.1,0
1593,0,13412.98,12,9,2,1,0,3.35,1,18,98,98,100,93.4,0
1594,1,2270.35,12,6,5,0,0,1.41,0,16,83.3,98,90.3,100,0
1595,0,12968.49,3,0,3,1,0,14.78,1,18,84.7,98,86.6,100,0
1596,0,10267.02,9,9,1,0,0,0.62,0,16,98,98,97.3,100,0
1597,1,4202.76,12,12,3,0,1,1.01,1,16,96.4,98,100,100,0
1598,0,10716.3,12,0,2,1,1,5.24,0,14,98,98,91.7,98.1,0
1599,1,2691.35,6,0,5,0,1,0.27,1,14,71.2,94.5,79,100,0
1600,0,4060.21,9,6,1,0,1,0.31,1,16,96,98,100,96.4,0
1601,0,14741.09,12,9,0,1,0,5.49,0,16,98,98,100,93.4,0
1602,0,23056.5,3,6,1,0,0,0.53,0,15,98,98,96.9,94.4,0
1603,1,5063.11,12,9,3,0,0,0.25,0,16,90.8,98,100,95.1,0
1604,1,3271.93,9,0,5,1,0,3.89,1,12,68.8,90.3,90.8,99.6,0
1605,0,4336.04,9,12,1,1,0,3.25,1,17,85.7,98,83,100,0
1606,0,19274.89,0,12,4,0,0,0.36,1,16,98,98,84.6,100,0
1607,0,11706.63,12,3,3,0,0,0.13,0,14,98,98,100,97.9,0
1608,0,5475.89,12,0,2,0,0,0.23,0,14,87,98,90.4,100,0
1609,0,8607.64,3,9,3,0,0,0.12,0,12,98,98,100,96.6,0
1610,0,37713.56,3,12,3,0,1,0.88,0,14,98,98,94,95.1,0
1611,0,8974.51,6,9,1,1,0,3.18,1,14,98,98,100,100,0
1612,0,19913.19,0,0,4,0,0,0.29,1,15,98,98,98.5,100,0
1613,0,21618.98,12,12,1,1,0,4.3,0,14,98,98,100,100,0
1614,0,18492.16,6,6,5,0,0,0.03,1,14,98,98,100,95.8,0
1615,0,8555.67,9,9,4,0,1,0.03,1,13,98,98,82.2,99.3,0
1616,0,3649.82,3,12,4,1,1,7.22,0,16,90.3,98,94.9,100,0
1617,0,3183.39,9,3,3,0,0,1.47,1,14,78.7,98,74.3,100,0
1618,0,5001.63,6,3,5,0,0,0.12,0,16,89.1,98,85.6,100,0
1619,0,14511.61,16,3,1,0,1,1.01,1,13,98,98,100,98.3,0
1620,0,4948.23,6,6,5,0,0,0.65,1,15,78.9,95.6,78.8,100,0
1621,0,6568.71,6,9,6,1,0,1.23,1,13,90.6,98,86.3,100,0
1622,1,2942.57,6,0,4,0,0,0.01,1,16,63.3,95.8,79,100,0
1623,0,3935.52,9,9,3,0,0,0.28,0,14,98,98,100,100,0
1624,0,9107.68,9,3,1,0,0,0.45,1,16,98,98,94.7,94.1,0
1625,0,23641.04,6,3,2,0,0,0.41,1,14,98,98,92.7,100,0
1626,0,13814.84,6,0,1,1,0,2.64,1,13,98,98,95.3,95.1,0
1627,0,4878.02,0,16,1,0,1,2.3,1,16,85.3,98,80.5,92.7,0
1628,0,21311.64,9,3,1,0,1,0.03,0,16,98,98,100,94.5,0
1629,0,17087.9,6,0,3,0,0,1.31,0,13,98,98,97.6,98.8,0
1630,0,13794.57,3,12,2,0,0,1.99,0,17,98,98,100,100,0
1631,0,7000.37,3,16,3,1,0,0.92,1,16,98,98,100,92.9,0
1632,0,5048.64,6,9,2,0,0,1.3,1,15,90.7,98,100,99.8,0
1633,0,4251.65,12,6,3,1,0,0.61,0,16,88.1,94.5,91.8,87.9,0
1634,0,6850.65,12,3,2,1,0,1.44,0,15,92.1,98,99.6,92.8,0
1635,0,6111.71,9,6,4,0,1,0.25,0,15,89.6,98,94.2,95.2,0
1636,0,8861.33,3,6,6,0,1,0.4,0,17,93.3,98,82.3,96.1,0
1637,0,7396.28,12,9,3,1,1,2.73,0,17,98,98,97.3,100,0
1638,0,8786.57,0,9,4,0,0,0.36,1,16,98,98,92.1,94.9,0
1639,0,9568.95,9,6,3,1,0,4.41,1,15,80,98,69.8,91.8,0
1640,0,9664.04,0,9,3,1,0,0.31,1,17,84.7,98,92,98,0
1641,0,3549.56,3,12,2,0,0,0.91,0,16,88.5,98,89.4,96.7,0
1642,0,6218.31,3,6,4,1,0,0.17,0,18,78.3,98,67.1,100,0
1643,0,6284.53,9,3,2,1,0,4.98,0,14,91.4,98,100,100,0
1644,0,11055.06,0,6,2,0,0,1.44,1,16,87.2,98,98.9,93.4,0
1645,0,4357,9,9,0,1,0,1.63,0,12,98,98,100,92.8,0
1646,0,7054.09,0,3,5,1,0,0.19,0,17,82,98,73.4,95.5,0
1647,0,70271.76,6,9,1,1,0,1.51,0,14,98,98,100,100,0
1648,0,35643.73,0,6,1,0,0,0.07,1,15,98,98,100,100,0
1649,0,15355.27,16,12,3,0,0,0.32,1,12,98,98,82.6,100,0
1650,0,8045.35,9,12,3,1,0,9.78,1,18,98,98,87.9,99.1,0
1651,0,7399.41,0,12,3,1,0,1,0,18,84.6,96.8,83.8,98.3,0
1652,1,1951.09,6,6,2,0,0,0.36,0,14,75.9,98,77.3,100,0
1653,0,7138.64,3,3,3,1,1,0.34,0,16,75.5,94.2,83.4,90.6,0
1654,0,19736.29,3,3,2,0,0,0.54,1,13,98,98,100,99.4,0
1655,0,37601.18,9,6,0,0,0,0.09,0,16,98,98,89.9,100,0
1656,1,2228.98,0,3,1,0,0,0.22,1,14,66,91.3,81.5,100,0
1657,0,10909.79,0,9,6,0,0,0.67,1,14,80.8,98,87.3,96.3,0
1658,1,3870.91,9,9,1,0,0,0.33,0,16,98,98,95.2,100,0
1659,1,1282.69,16,9,1,1,0,2.4,1,15,92.3,94.7,100,100,0
1660,0,6494.34,9,0,2,0,0,0.12,0,16,80.6,98,88.3,100,0
1661,0,5272.02,9,3,0,1,0,2.36,1,16,76.7,98,82.2,98.2,0
1662,0,7677.02,9,3,0,0,0,0.03,1,18,98,98,97.6,98,0
1663,1,2160.51,3,3,2,0,0,2.23,1,15,76.8,98,93.6,94.9,0
1664,0,24698.03,3,12,3,0,0,1.92,1,17,98,98,98.6,100,0
1665,0,6178.87,6,6,2,0,0,1.95,0,15,86.4,98,86.8,99.4,0
1666,0,7629.21,3,16,4,0,0,0.07,0,16,98,98,94.9,98.2,0
1667,0,4618.15,6,6,4,0,0,0.72,0,14,89.4,98,79.8,97,0
1668,0,23692.47,3,12,3,1,1,5.48,0,17,98,98,100,100,0
1669,0,6702.79,6,9,2,1,0,0.97,1,14,73.7,98,66.7,100,0
1670,0,10449.8,9,6,5,0,0,1.17,1,14,98,98,99,91.4,0
1671,0,5779.61,3,9,3,0,1,0.65,0,15,85.3,98,83.3,100,0
1672,0,2943.17,3,9,4,0,0,0.23,1,16,76,98,84.1,98.3,0
1673,0,7571.2,3,16,5,1,0,0.8,1,17,80.1,98,70.8,92,0
1674,0,12063.41,6,3,3,0,0,0.68,1,16,97,98,100,100,0
1675,0,30939.07,0,6,5,1,0,0.7,1,15,98,98,97.3,98.2,0
1676,0,16364.94,3,12,3,1,0,3.9,0,17,98,98,85.9,91.6,0
1677,0,6554.05,6,9,0,0,0,0.23,1,13,98,98,81.4,100,0
1678,0,6032.07,6,9,0,0,0,1.59,0,12,93,98,86.2,84.5,0
1679,0,8416.36,9,6,3,1,0,1.9,1,16,91.7,98,90.5,98.8,0
1680,0,3886.79,9,3,5,0,1,2.68,0,15,81.5,98,80.7,100,0
1681,0,4453.36,3,0,4,1,0,2.44,1,15,65.5,93.9,67.5,100,0
1682,0,28381.66,0,9,1,0,1,0.38,1,15,98,98,96.2,100,0
1683,0,4714.99,9,12,1,0,0,0.51,0,15,98,98,96.7,88.2,0
1684,1,2181.31,3,3,2,1,0,0.52,1,15,75.1,88.6,84.3,100,0
1685,0,5244.34,6,6,2,0,1,0.01,1,17,90.6,98,96.8,100,0
1686,0,15373.82,6,9,1,1,0,1.36,1,15,98,98,100,100,0
1687,0,4648.49,0,9,3,1,0,14.1,1,17,68.8,82.7,68.5,90.8,0
1688,1,3057.59,0,9,2,0,1,0.73,0,15,89.9,98,100,100,0
1689,0,5551.85,6,6,4,0,0,0.15,1,17,85.8,98,81.5,90.9,0
1690,0,21461.8,3,0,4,1,0,5.42,1,15,98,98,100,100,0
1691,0,21598.36,3,6,2,1,1,0.58,1,14,98,98,100,100,0
1692,0,5292.31,0,12,0,1,0,1.59,1,15,72.2,86.3,67.3,87,0
1693,1,2251.04,6,6,1,0,0,1.82,1,13,81,98,91.4,100,0
1694,1,855.42,9,3,5,1,1,10.8,0,16,40.3,77,60.8,91.9,0
1695,0,8944.63,0,6,1,1,1,0.84,1,17,76.5,98,87.7,100,0
1696,1,7152.3,0,6,1,0,0,0,0,14,92.7,98,92.5,100,0
1697,0,12285.23,9,12,1,1,0,6.15,0,15,98,98,100,99,0
1698,0,3959.68,0,3,3,1,0,2.07,0,16,81.1,98,73,100,0
1699,0,23753.31,6,9,4,0,0,0.78,0,15,98,98,100,97.8,0
1700,0,6144.28,6,6,4,0,0,0.47,1,16,98,98,93.2,97.6,0
1701,0,7914.19,12,0,1,0,0,0.39,1,13,98,98,95.2,100,0
1702,0,23080.15,3,9,1,0,0,0.03,1,13,98,98,100,100,0
1703,0,39431.59,0,12,2,1,0,0.02,1,14,98,98,95,89.8,0
1704,0,1273.73,9,16,2,1,0,17.78,0,17,82.8,95.9,89,100,0
1705,0,8990.81,3,9,0,0,0,0.72,1,16,86.7,98,75.8,100,0
1706,1,1091.31,3,3,6,0,0,1.47,1,15,57.6,88.2,71.3,100,0
